node_id,wall,building,sky,floor,tree,ceiling,road,bed,windowpane,grass,cabinet,sidewalk,person,earth,door,table,mountain,plant,curtain,chair,car,water,painting,sofa,shelf,house,sea,mirror,rug,field,armchair,seat,fence,desk,rock,wardrobe,lamp,bathtub,railing,cushion,base,box,column,signboard,chest of drawers,counter,sand,sink,skyscraper,fireplace,refrigerator,grandstand,path,stairs,runway,case,pool table,pillow,screen door,stairway,river,bridge,bookcase,blind,coffee table,toilet,flower,book,hill,bench,countertop,stove,palm,kitchen island,computer,swivel chair,boat,bar,arcade machine,hovel,bus,towel,light,truck,tower,chandelier,awning,streetlight,booth,television receiver,airplane,dirt track,apparel,pole,land,bannister,escalator,ottoman,bottle,buffet,poster,stage,van,ship,fountain,conveyer belt,canopy,washer,plaything,swimming pool,stool,barrel,basket,waterfall,tent,bag,minibike,cradle,oven,ball,food,step,tank,trade name,microwave,pot,animal,bicycle,lake,dishwasher,screen,blanket,sculpture,hood,sconce,vase,traffic light,tray,ashcan,fan,pier,crt screen,plate,monitor,bulletin board,shower,radiator,glass,clock,flag,osm_id,OBJECTID,geometry.y
99,0,3.7841796875e-4,0.328193359375,0,0.20941650390625,0,0.31117431640625,0,0,0.05781005859375,0,0.05794921875,0,0.01732421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01083984375,0,0,0,0,0,0,0,0,0,0,0.00112548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554931640625,0,0,0,0,0,2.392578125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36,"c(676160.29965543, 417300.323270158)"
100,0.0234423828125,0,0.2972607421875,0,0.2404638671875,0,0.39086669921875,0,0,0,0,0.02248291015625,0,0.00384033203125,0,0,0,0,0,0,0.00218505859375,0,0,0,0,0,0,0,0,0,0,0,0.01601806640625,0,0,0,0,0,0.0024609375,0,0,0,0,9.130859375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.591796875e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37,"c(676168.103176615, 417199.821015137)"
101,0.00562255859375,0.00114013671875,0.31364990234375,0,0.2307275390625,0,0.3442041015625,0,0,0.00945068359375,0,0.00422607421875,0,0.077958984375,0,0,0,0,0,0,1.025390625e-4,0,0,0,0,0,0,0,0,0.00233154296875,0,0,0.01036376953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7333984375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8828125e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,587192324,37,"c(676168.103176615, 417199.821015137)"
102,0.15327880859375,0,0.16839599609375,0.2298583984375,0.44625732421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2490234375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016845703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37,"c(676168.103176615, 417199.821015137)"
104,0.5804150390625,0,0.003798828125,0.21588623046875,0.03643310546875,0.14345458984375,0.0177783203125,0,0,1.46484375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202392578125,6.34765625e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,38,"c(675308.087795819, 414595.142092964)"
103,0.5804150390625,0,0.003798828125,0.21588623046875,0.03643310546875,0.14345458984375,0.0177783203125,0,0,1.46484375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202392578125,6.34765625e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,38,"c(675308.087795819, 414595.142092964)"
106,0.0125244140625,0.0045263671875,0.36989501953125,0,0.14127197265625,0,0.4373388671875,0,0,0.01372802734375,0,0.00857421875,0,8.154296875e-4,0,0,0,0,0,0,0.00632568359375,0,0,0,0,0,0,0,0,0,0,0,0.001474609375,0,0,0,0,0,0,0,0,0,0,0.00324462890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001953125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.765625e-6,0,0,0,7.080078125e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,39,"c(675321.352091475, 414583.413719309)"
105,0,0.03253173828125,0.40759521484375,0,0.08365478515625,0,0.40992919921875,0,0,0.00205078125,0,0.0309423828125,0,0.009697265625,0,0,0,2.294921875e-4,0,0,0.01439453125,0,0,0,0,0,0,0,0,0,0,0,1.4404296875e-4,0,0,0,0,0,0,0,0,0,0,0.00202392578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546875,0,0,0,0,0,0.001337890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,38,"c(675308.087795819, 414595.142092964)"
108,0.73044677734375,0,0.0151513671875,0.1687255859375,0,0.0718212890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113330078125,0,0,0,0,0,0,0,0,0,0,0,0,0.00228759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,39,"c(675321.352091475, 414583.413719309)"
107,0.0125244140625,0.0045263671875,0.36989501953125,0,0.14127197265625,0,0.4373388671875,0,0,0.01372802734375,0,0.00857421875,0,8.154296875e-4,0,0,0,0,0,0,0.00632568359375,0,0,0,0,0,0,0,0,0,0,0,0.001474609375,0,0,0,0,0,0,0,0,0,0,0.00324462890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001953125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.765625e-6,0,0,0,7.080078125e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,39,"c(675321.352091475, 414583.413719309)"
109,0.0013232421875,0.01972412109375,0.278447265625,0,0.256728515625,0,0.3342919921875,0,0,1.1962890625e-4,0,0.07574951171875,0,0.03229736328125,0,0,0,0.0011572265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.611328125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,"c(676151.301104555, 413874.753081563)"
111,0,0.0365234375,0.2163427734375,0,0.2999853515625,0,0.34403076171875,0,0,0.01298095703125,0,0.06558837890625,0,0.01466552734375,0,0,0,0,0,0,0.0013720703125,0,0,0,0,0,0,0,0,0,0,0,0.0084521484375,0,0,0,0,0,0,0,0,0,0,5.859375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,"c(676151.301104555, 413874.753081563)"
110,0,0,0.25483642578125,0,0.27385009765625,0,0.296572265625,0,0,0.00114990234375,0,4.0283203125e-4,2.5146484375e-4,0.1300048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04271728515625,0,0,0,0,0,0,0,0,0,0,2.1484375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,"c(676151.301104555, 413874.753081563)"
112,0,0,0.09761474609375,0,0.48270751953125,0,0.17947509765625,0,0,0.08481689453125,0,0.1330322265625,0,0,0,0,0,0.0181591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317138671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102294921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9268690,41,"c(677120.617402325, 413079.170955383)"
113,0,0.0233935546875,0.42834716796875,0,0.05341552734375,0,0.13043701171875,0,0,0.0121923828125,0,0.27782958984375,0,0.0673486328125,0,0,0,0.00129638671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010302734375,0,0,0,0,0,0,0,0,8.0810546875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.880859375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,9268690,41,"c(677120.617402325, 413079.170955383)"
114,0,0,0.101650390625,0,0.44688720703125,0,0.1381591796875,0,0,0.04387939453125,0,0.1346728515625,0,0,0,0,0,8.6669921875e-4,0,0,0.1329248046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3017578125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9296875e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9268690,41,"c(677120.617402325, 413079.170955383)"
115,0,0.0723583984375,0.30239013671875,0,0.13236328125,0,0.34693603515625,0,0,0.06525634765625,0,0.04567626953125,0,0.02718994140625,0,0,0,0.00148193359375,0,0,0.0029052734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0537109375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277928,42,"c(677363.720664701, 412723.255346721)"
116,0,0.02264892578125,0.2377099609375,0,0.24443359375,0,0.20751220703125,0,0,0.00189697265625,0,0,0,0.22927490234375,0,0,0,0.00191650390625,0,0,0,0,0,0,0,0,0,0,0,0.00705322265625,0,0,0.0290576171875,0,0,0,0,0,0,0,0,0,0,0.01849609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277928,42,"c(677363.720664701, 412723.255346721)"
117,0,0.1709228515625,0.33093994140625,0,0.0367529296875,0,0.23291015625,0,0,0.0726806640625,0,0.05539794921875,0,2.0263671875e-4,0,0,0,3.61328125e-4,0,0,0.09226806640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.005859375e-4,0,0,0,0,0,0,0,0,2.392578125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065234375,0,0,0,0,0,2.001953125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277928,42,"c(677363.720664701, 412723.255346721)"
119,0.08395751953125,0.02451904296875,0.3675146484375,0,0.037197265625,0,0.39447265625,0,0,0.02225341796875,0,0.0033642578125,0,0.03759033203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464599609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01175048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.513671875e-4,0,0,0,0,0,0.0125830078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629306014,43,"c(678988.618829377, 412417.149429639)"
118,0,0.01791748046875,0.41660888671875,0.08941650390625,0.2257177734375,0,0,0,0,0.02331787109375,0,0,0.0571533203125,0.00290771484375,0,0,0,5.615234375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1647705078125,0,0,0,0,0,1.9287109375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015673828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66015625e-4,0,0,0,0,0,2.0751953125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629306014,43,"c(678988.618829377, 412417.149429639)"
121,0,0.006357421875,0.442822265625,0,0.0703076171875,0,0.2599169921875,0,0,0,0,0.019140625,0,0.19923583984375,0,0,0,0,0,0,3.5888671875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.076171875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001552734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,44,"c(679470.419246952, 412653.16714656)"
122,0.87010498046875,0,0.03780029296875,0.09013671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,44,"c(679470.419246952, 412653.16714656)"
120,0.0076123046875,0.14662841796875,0.2550537109375,0.04954345703125,0.20482666015625,1.708984375e-5,0.0014990234375,0,0,0.0914013671875,0,0.0411572265625,0,0.03423583984375,0,0,0.134091796875,0.03063232421875,0,0,0,0,0,0,0,0.002119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5634765625e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2529296875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629306014,43,"c(678988.618829377, 412417.149429639)"
124,0,0.0247802734375,0.378740234375,0,0.10334716796875,0,0.39711181640625,0,0,0.00612060546875,0,0,0,0.08932861328125,0,0,0,4.541015625e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171875e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9243504,45,"c(679761.088120553, 412826.742798256)"
123,0,0.008544921875,0.2842578125,0,0.2306494140625,0,0.294072265625,0,0,0.03995361328125,0,0.05990234375,0,0,0,0,0,0.04178466796875,0,0,0.01544921875,0,0,0,0,0,0,0,0,0,0,0,0.01921875,0,0,0,0,0,0,0,0,0,0,0.00364013671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171875e-4,0,0,0,0,0,0,0.00135009765625,0,0,0,0,0,0.0010595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421674644,44,"c(679470.419246952, 412653.16714656)"
125,0,0.0919287109375,0.4125390625,0,0.01403564453125,0,0.40913330078125,0,0,0.0173974609375,0,0.00342529296875,2.099609375e-4,0.04546875,0,0,0,0,0,0,5.4443359375e-4,0,0,0,0,0,0,0,0,0,0,0,0.0010693359375,0,0,0,0,0,0,0,0,0,0,4.58984375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.173828125e-5,0,0,0,0,0,0.00375732421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9243504,45,"c(679761.088120553, 412826.742798256)"
126,0,0.0340869140625,0.3936083984375,0,0.05866943359375,0,0.3643017578125,0,0,0,0,0,0,0.123037109375,0,0,0,0,0,0,0.0028857421875,0,0,0,0,0,0,0,0,4.1015625e-4,0,0,7.32421875e-5,0,0,0,0,0,0,0,0,0,0,7.71484375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9296875e-5,0,0,0,0,0,0.01925048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9243504,45,"c(679761.088120553, 412826.742798256)"
128,5.1513671875e-4,0.12753662109375,0.209599609375,0,0.187236328125,0,0,0,0,0.02365478515625,0,0,0,0.23406982421875,0,0,0,0.088583984375,0,0,0,0,0,0,0,0.00102294921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12761962890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.611328125e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,46,"c(680363.350760948, 412948.680654913)"
127,0,0.001572265625,0.2053466796875,0,0.304638671875,0,0,0,0,0.31575439453125,0,0,0.0014794921875,0,3.3935546875e-4,0,0,4.8828125e-4,0,0,1.66015625e-4,0,0,0,0,0,0,0,0,0,0,0,7.080078125e-5,0,0,0,0,0,0.16745361328125,0,0,0,0,0.00150146484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6181640625e-4,0,0,0,0,0,3.271484375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,46,"c(680363.350760948, 412948.680654913)"
130,0.0053564453125,0.1350390625,0.37319580078125,0,0.00702392578125,0,0.2869482421875,0,0,0,0,0,0,0.171201171875,0,0,0.0018115234375,0,0,0,0.00157470703125,0,0,0,0,0,0,0,0,0,0,0,0.0014697265625,0,0,0,0,0,0,0,0,0,0,0.01291748046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.712890625e-4,0,0,0,0,0,0.00188720703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100341796875,0,0,0,0,0,0,0,0,0,0,0,0,0,630644167,47,"c(681302.75126507, 413157.701000213)"
129,0.01269775390625,0.0264453125,0.1856640625,0,0.33152099609375,0,0.25270263671875,0,0,0,0,0,0,0.0511962890625,0,0,0.0427587890625,0.002294921875,0,0,0,0.0922265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020263671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6630859375e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,46,"c(680363.350760948, 412948.680654913)"
131,0,0.0784765625,0.35874755859375,0,0.06211181640625,0,0.3660888671875,0,0,0.0502587890625,0,0.03984130859375,0.0013037109375,0.00513671875,0,0,0,0.00424560546875,0,0,0.00290283203125,0,0,0,0,0.0041015625,0,0,0,0,0,0,0.00840576171875,0,0,0,0,0,0,0,0,0,0,0.0086083984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353515625,0,0,0,0,0,0.00142578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30078125e-5,0,0,0,0,0,0,0,0,0,0,0,0,0.0047265625,630644167,47,"c(681302.75126507, 413157.701000213)"
132,0,0.0727685546875,0.38798583984375,0,0.00833984375,0,0.21500244140625,0,0,0.23905517578125,0,0,0,0,0,0,0,1.0498046875e-4,0,0,0.0193701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44140625e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087451171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04862548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630644167,47,"c(681302.75126507, 413157.701000213)"
